"u_audit_state","u_error_description","u_instance_name","u_audit_payload"
"Completed","","academymortgageuat","*** Script: {""installed"":false,""companyCode"":""amr""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","academytest",""
"Completed","","acadia","*** Script: {""installed"":false,""companyCode"":""crho""}
"
"Completed","","acadiapharm","*** Script: {""installed"":false,""companyCode"":""acph""}
"
"Completed","","acadiapharmdev","*** Script: {""installed"":false,""companyCode"":""acph""}
"
"Completed","","acc","*** Script: {""installed"":false,""companyCode"":""abcu""}
"
"Completed","","accamsterdamumc","*** Script: {""installed"":false,""companyCode"":""vumc""}
"
"Completed","","accdev0","*** Script: {""installed"":false,""companyCode"":""amcmi""}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","acceeas",""
"Completed","","accentcare","*** Script: {""installed"":false,""companyCode"":""acc""}
"
"Completed","","accentcaredev","*** Script: {""installed"":false,""companyCode"":""acc""}
"
"Completed","","accentcaretest","*** Script: {""installed"":false,""companyCode"":""acc""}
"
"Completed","","accentureaipilot","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Excluded","Critical Instance. Excluded by Instance Analyzer ","accentureinternal",""
"Completed","","accentureinternalcv19support","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternaldev","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Excluded","Critical Instance. Excluded by Instance Analyzer ","accentureinternalload",""
"Completed","","accentureinternalsbox1","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternalsbox10","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternalsbox11","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternalsbox12","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternalsbox13","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternalsbox14","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternalsbox1testtemp1","*** Script: {""installed"":false,""companyCode"":""""}
"
"Completed","","accentureinternalsbox2","*** Script: {""installed"":true,""companyCode"":""amspi"",""appArtifacts"":{""ais_datasource"":{""totalCount"":2,""apps"":2},""ais_dictionary"":{""totalCount"":2,""apps"":2},""ais_genius_result_configuration"":{""totalCount"":2,""apps"":2},""ais_relevancy_solution_definition"":{""totalCount"":2,""apps"":2},""ais_search_profile"":{""totalCount"":2,""apps"":2},""ais_search_profile_ais_dictionary_m2m"":{""totalCount"":5,""apps"":2},""ais_search_profile_ais_genius_result_configuration_m2m"":{""totalCount"":1,""apps"":1},""ais_search_profile_ais_search_source_m2m"":{""totalCount"":2,""apps"":2},""ais_search_source"":{""totalCount"":2,""apps"":2},""db_image"":{""totalCount"":41,""apps"":4},""m2m_app_config_theme"":{""totalCount"":7,""apps"":4},""m2m_sys_suggestion_reader_sys_suggestion_reader_group"":{""totalCount"":84,""apps"":3},""sysevent_email_action"":{""totalCount"":18,""apps"":3},""sysevent_email_template"":{""totalCount"":5,""apps"":3},""sysevent_register"":{""totalCount"":1,""apps"":1},""sys_aw_form_header"":{""totalCount"":6,""apps"":3},""sys_aw_form_header_secondary_values"":{""totalCount"":20,""apps"":3},""sys_choice_set"":{""totalCount"":15,""apps"":3},""sys_db_object"":{""totalCount"":8,""apps"":5},""sys_declarative_action_assignment"":{""totalCount"":18,""apps"":4},""sys_declarative_action_payload_definition"":{""totalCount"":14,""apps"":4},""sys_declarative_action_payload_field"":{""totalCount"":37,""apps"":4},""sys_declarative_action_payload_mapping"":{""totalCount"":24,""apps"":4},""sys_dictionary"":{""totalCount"":97,""apps"":5},""sys_documentation"":{""totalCount"":235,""apps"":6},""sys_email_layout"":{""totalCount"":3,""apps"":3},""sys_highlighted_value"":{""totalCount"":4,""apps"":3},""sys_highlighted_value_condition"":{""totalCount"":18,""apps"":3},""sys_hub_action_input"":{""totalCount"":22,""apps"":1},""sys_hub_action_type_definition"":{""totalCount"":5,""apps"":2},""sys_hub_action_type_snapshot"":{""totalCount"":5,""apps"":2},""sys_hub_flow"":{""totalCount"":17,""apps"":5},""sys_hub_flow_input"":{""totalCount"":66,""apps"":4},""sys_hub_flow_snapshot"":{""totalCount"":19,""apps"":4},""sys_hub_step_ext_input"":{""totalCount"":22,""apps"":1},""sys_number"":{""totalCount"":6,""apps"":5},""sys_report"":{""totalCount"":5,""apps"":2},""sys_report_color"":{""totalCount"":13,""apps"":3},""sys_report_users_groups"":{""totalCount"":6,""apps"":2},""sys_script"":{""totalCount"":9,""apps"":2},""sys_script_email"":{""totalCount"":16,""apps"":3},""sys_search_genius_result_field"":{""totalCount"":49,""apps"":2},""sys_search_source"":{""totalCount"":5,""apps"":3},""sys_security_acl"":{""totalCount"":101,""apps"":5},""sys_security_acl_role"":{""totalCount"":163,""apps"":5},""sys_sg_action_param_map"":{""totalCount"":10,""apps"":2},""sys_sg_activity_stream_screen"":{""totalCount"":4,""apps"":2},""sys_sg_applet_launcher"":{""totalCount"":3,""apps"":2},""sys_sg_applet_launcher_m2m_section"":{""totalCount"":8,""apps"":3},""sys_sg_applet_launcher_tab"":{""totalCount"":4,""apps"":3},""sys_sg_button"":{""totalCount"":15,""apps"":2},""sys_sg_button_instance"":{""totalCount"":11,""apps"":2},""sys_sg_chart"":{""totalCount"":5,""apps"":2},""sys_sg_chart_section"":{""totalCount"":3,""apps"":2},""sys_sg_data_item"":{""totalCount"":7,""apps"":2},""sys_sg_details_screen"":{""totalCount"":8,""apps"":3},""sys_sg_form_screen"":{""totalCount"":6,""apps"":3},""sys_sg_form_segment"":{""totalCount"":13,""apps"":3},""sys_sg_icon"":{""totalCount"":26,""apps"":3},""sys_sg_item_parameter"":{""totalCount"":11,""apps"":2},""sys_sg_item_section"":{""totalCount"":9,""apps"":2},""sys_sg_item_stream"":{""totalCount"":12,""apps"":3},""sys_sg_item_stream_m2m_master_item"":{""totalCount"":12,""apps"":3},""sys_sg_item_stream_m2m_segment"":{""totalCount"":12,""apps"":3},""sys_sg_item_stream_segment"":{""totalCount"":12,""apps"":3},""sys_sg_list_screen"":{""totalCount"":8,""apps"":2},""sys_sg_master_item"":{""totalCount"":12,""apps"":3},""sys_sg_navigation_tab_map"":{""totalCount"":3,""apps"":2},""sys_sg_screen_field"":{""totalCount"":36,""apps"":3},""sys_sg_ui_parameter"":{""totalCount"":11,""apps"":2},""sys_sg_ui_rule"":{""totalCount"":14,""apps"":2},""sys_sg_ui_rule_action"":{""totalCount"":28,""apps"":2},""sys_sg_view_config"":{""totalCount"":3,""apps"":2},""sys_sg_view_config_element"":{""totalCount"":25,""apps"":2},""sys_sg_view_config_element_attribute"":{""totalCount"":20,""apps"":2},""sys_sg_view_template"":{""totalCount"":2,""apps"":2},""sys_sg_view_template_slot"":{""totalCount"":15,""apps"":2},""sys_sg_write_back_action_item"":{""totalCount"":8,""apps"":2},""sys_suggestion_reader_group"":{""totalCount"":56,""apps"":3},""sys_ui_action"":{""totalCount"":18,""apps"":3},""sys_ui_form"":{""totalCount"":9,""apps"":3},""sys_ui_list"":{""totalCount"":15,""apps"":5},""sys_ui_related_list"":{""totalCount"":1,""apps"":1},""sys_ui_section"":{""totalCount"":38,""apps"":5},""sys_user_role"":{""totalCount"":10,""apps"":4},""sys_user_role_contains"":{""totalCount"":17,""apps"":3},""sys_ux_addon_event_mapping"":{""totalCount"":46,""apps"":4},""sys_ux_applicability"":{""totalCount"":13,""apps"":4},""sys_ux_applicability_m2m_list"":{""totalCount"":25,""apps"":3},""sys_ux_applicability_m2m_screen"":{""totalCount"":73,""apps"":4},""sys_ux_app_config"":{""totalCount"":7,""apps"":4},""sys_ux_app_route"":{""totalCount"":187,""apps"":4},""sys_ux_client_script"":{""totalCount"":311,""apps"":4},""sys_ux_composite_data"":{""totalCount"":13,""apps"":4},""sys_ux_composite_datasource"":{""totalCount"":15,""apps"":4},""sys_ux_composite_data_m2m_datasource"":{""totalCount"":16,""apps"":4},""sys_ux_composite_data_m2m_predicate_bundle"":{""totalCount"":16,""apps"":4},""sys_ux_composite_data_template"":{""totalCount"":20,""apps"":4},""sys_ux_composite_data_template_predicate"":{""totalCount"":24,""apps"":4},""sys_ux_composite_data_template_predicate_bundle"":{""totalCount"":18,""apps"":4},""sys_ux_data_broker_transform"":{""totalCount"":33,""apps"":4},""sys_ux_dynamic_route_config"":{""totalCount"":3,""apps"":3},""sys_ux_dynamic_route_mapping"":{""totalCount"":4,""apps"":3},""sys_ux_event"":{""totalCount"":190,""apps"":4},""sys_ux_form_action"":{""totalCount"":18,""apps"":3},""sys_ux_header_config"":{""totalCount"":5,""apps"":3},""sys_ux_highlighted_value_config"":{""totalCount"":3,""apps"":3},""sys_ux_list"":{""totalCount"":25,""apps"":3},""sys_ux_list_category"":{""totalCount"":8,""apps"":3},""sys_ux_list_menu_config"":{""totalCount"":5,""apps"":3},""sys_ux_m2m_highlighted_value_config"":{""totalCount"":3,""apps"":2},""sys_ux_m2m_workspace_header_ux_header_config"":{""totalCount"":7,""apps"":3},""sys_ux_macroponent"":{""totalCount"":276,""apps"":4},""sys_ux_page_property"":{""totalCount"":78,""apps"":4},""sys_ux_page_registry"":{""totalCount"":7,""apps"":4},""sys_ux_predicate_m2m_action_assignment"":{""totalCount"":30,""apps"":4},""sys_ux_ribbon_config"":{""totalCount"":2,""apps"":2},""sys_ux_screen"":{""totalCount"":253,""apps"":4},""sys_ux_screen_type"":{""totalCount"":185,""apps"":4},""sys_ux_theme"":{""totalCount"":9,""apps"":4},""sys_ux_theme_asset"":{""totalCount"":27,""apps"":4},""sys_ux_theme_m2m_asset"":{""totalCount"":34,""apps"":4},""sys_ux_view_rules_configuration"":{""totalCount"":2,""apps"":2},""sys_workspace_declarative_action_exclusion"":{""totalCount"":12,""apps"":2},""ua_table_licensing_config"":{""totalCount"":8,""apps"":5},""sys_scope_privilege"":{""totalCount"":56,""apps"":4},""sys_uib_screen_test_values"":{""totalCount"":648,""apps"":3},""sys_uib_template"":{""totalCount"":3,""apps"":1},""sys_ui_view"":{""totalCount"":10,""apps"":3},""sys_ux_data_broker_composite"":{""totalCount"":1,""apps"":1},""sys_ux_data_broker_graphql"":{""totalCount"":2,""apps"":2},""notification_route"":{""totalCount"":1,""apps"":1},""sys_app_application"":{""totalCount"":2,""apps"":2},""sys_app_module"":{""totalCount"":12,""apps"":2},""sys_aw_global_search_config"":{""totalCount"":2,""apps"":2},""sys_aw_list"":{""totalCount"":1,""apps"":1},""sys_aw_list_category"":{""totalCount"":1,""apps"":1},""sys_aw_master_config"":{""totalCount"":1,""apps"":1},""sys_aw_module"":{""totalCount"":1,""apps"":1},""sys_complex_object"":{""totalCount"":125,""apps"":2},""sys_declarative_action_definition"":{""totalCount"":1,""apps"":1},""sys_embedded_help_role"":{""totalCount"":9,""apps"":3},""sys_flow_trigger_auto_script"":{""totalCount"":2,""apps"":2},""sys_notification"":{""totalCount"":1,""apps"":1},""sys_notification_category"":{""totalCount"":3,""apps"":2},""sys_notification_common_content"":{""totalCount"":1,""apps"":1},""sys_notification_workspace_content"":{""totalCount"":1,""apps"":1},""sys_properties"":{""totalCount"":15,""apps"":3},""sys_push_notif_app_install"":{""totalCount"":12,""apps"":2},""sys_push_notif_msg"":{""totalCount"":5,""apps"":1},""sys_push_notif_msg_content"":{""totalCount"":1,""apps"":1},""sys_report_chart_color"":{""totalCount"":8,""apps"":2},""sys_script_client"":{""totalCount"":5,""apps"":2},""sys_script_include"":{""totalCount"":6,""apps"":2},""sys_sg_alp_quick_action_map"":{""totalCount"":1,""apps"":1},""sys_sg_applet_launcher_header"":{""totalCount"":1,""apps"":1},""sys_sg_chart_screen"":{""totalCount"":2,""apps"":1},""sys_sg_icon_section"":{""totalCount"":4,""apps"":2},""sys_sg_item_view"":{""totalCount"":4,""apps"":2},""sys_sg_navigation_section_destination_applet_launcher"":{""totalCount"":1,""apps"":1},""sys_sg_redirect_dest_field"":{""totalCount"":2,""apps"":1},""sys_sg_screen_param_map"":{""totalCount"":1,""apps"":1},""sys_ui_action_role"":{""totalCount"":4,""apps"":2},""sys_ui_list_control"":{""totalCount"":2,""apps"":2},""sys_ui_message"":{""totalCount"":6,""apps"":2},""sys_ui_policy"":{""totalCount"":15,""apps"":2},""sys_ui_policy_action"":{""totalCount"":38,""apps"":2},""sys_ux_action_config"":{""totalCount"":5,""apps"":2},""sys_ux_applicability_m2m_layout"":{""totalCount"":2,""apps"":2},""sys_ux_client_script_include"":{""totalCount"":2,""apps"":2},""sys_ux_composite_datasource_filter"":{""totalCount"":6,""apps"":2},""sys_ux_composite_data_filter"":{""totalCount"":6,""apps"":2},""sys_ux_custom_content_root_elem"":{""totalCount"":1,""apps"":1},""sys_ux_form_action_layout"":{""totalCount"":5,""apps"":2},""sys_ux_form_action_layout_item"":{""totalCount"":11,""apps"":2},""sys_ux_m2m_action_assignment_action_config"":{""totalCount"":2,""apps"":2},""sys_ux_m2m_action_layout_item"":{""totalCount"":11,""apps"":2},""sys_ux_page_element_m2m_role"":{""totalCount"":2,""apps"":1},""gsw_change_log"":{""totalCount"":20,""apps"":1},""gsw_status_of_content"":{""totalCount"":23,""apps"":1},""pa_cubes"":{""totalCount"":1,""apps"":1},""sysrule_view_workspace"":{""totalCount"":1,""apps"":1},""sys_hub_action_output"":{""totalCount"":20,""apps"":1},""sys_hub_step_ext_output"":{""totalCount"":28,""apps"":1},""sys_hub_sub_flow_instance_inputs"":{""totalCount"":8,""apps"":1},""sys_properties_category"":{""totalCount"":1,""apps"":1},""sys_properties_category_m2m"":{""totalCount"":8,""apps"":1},""sys_ux_data_broker_rest"":{""totalCount"":1,""apps"":1},""sys_ws_definition"":{""totalCount"":1,""apps"":1},""sys_ws_operation"":{""totalCount"":1,""apps"":1},""sys_ws_query_parameter"":{""totalCount"":1,""apps"":1},""sys_ws_query_parameter_map"":{""totalCount"":1,""apps"":1},""sc_cat_item_producer"":{""totalCount"":3,""apps"":2},""item_option_new"":{""totalCount"":4,""apps"":1},""sc_cat_item_catalog"":{""totalCount"":1,""apps"":1},""sc_cat_item_category"":{""totalCount"":1,""apps"":1},""sys_metadata_delete"":{""totalCount"":6,""apps"":1},""sys_wizard_answer"":{""totalCount"":1,""apps"":1}}}
"
"Completed","","accentureinternalsbox3","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternalsbox4","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
"Completed","","accentureinternalsbox4testtemp1","*** Script: {""installed"":false,""companyCode"":""amspi""}
"
