"u_audit_state","u_error_description","u_instance_name","u_audit_payload"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","academytest",""
"Completed","","acadia","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","acadiapharm","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","acadiapharmdev","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","acc","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accamsterdamumc","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accdev0","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Failed","Unable to execute audit against the instance due to  SNC access control plug in is active.","acceeas",""
"Completed","","accentcare","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentcaredev","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentcaretest","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentureaipilot","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Excluded","Critical Instance. Excluded by Instance Analyzer ","accentureinternal",""
"Completed","","accentureinternalcv19support","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentureinternaldev","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Excluded","Critical Instance. Excluded by Instance Analyzer ","accentureinternalload",""
"Completed","","accentureinternalsbox1","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentureinternalsbox10","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentureinternalsbox11","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentureinternalsbox12","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentureinternalsbox13","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentureinternalsbox14","*** Script: {""installed"":false,""templateUsage"":{}}
"
"Completed","","accentureinternalsbox1testtemp1","*** Script: {""installed"":false,""templateUsage"":{}}
"
